,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
404,5,3,-0.359279292081819,0.02484082319038033,1,0,3,0,4,0,8,2,2,0,5,5,4,0.7821113461370481,0.5617566383792473,1,1,8,2,-0.5722502445815958,3,4,2,2,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.5581059917086524,0.5581059917086524,1,2,1,4,-0.9013161730253084,1.0020723246411518,-0.10119701650206231,0.1408007302724794,0.5581059917086524,0.5581059917086524,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,679,0.3495455390055087,679,0.6236316606467388,3,0.6933844171758149,0,0.3065277888545269,-0.46384034155067627,4,4,2,-0.7407604083206012,-0.11081078261683405,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,8,4,168000.0
405,0,3,-0.359279292081819,-0.022460315440665977,1,0,3,0,0,0,19,1,2,0,2,3,3,0.15476400268786517,0.4181525140714746,1,1,9,2,-0.5722502445815958,3,4,1,3,3,4,1,1.4811061195163786,6,-0.2931300124474908,-0.9007245360760636,-0.9007245360760636,1,0,1,4,1.173653635255392,-0.7850250438866518,-0.10119701650206231,0.23566907323923883,-0.9007245360760636,-0.9007245360760636,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,119,0.986849366836289,119,0.6236316606467388,1,0.619408206878439,2,0.3065277888545269,0.07953440418060477,4,4,2,0.20781934018524323,0.45161960218340685,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,0.9182526360608242,8,4,150000.0
406,4,3,-0.7761613327284985,0.039551096866523416,1,3,3,0,4,0,18,2,2,0,0,5,4,-1.165967246678836,-1.6401732676732679,1,1,8,2,-0.5722502445815958,3,4,0,3,3,4,6,-0.969192371874742,6,-0.2931300124474908,1.1452795894753556,1.1452795894753556,1,0,1,0,0.016360892061979177,-0.7850250438866518,10.095212902726058,0.2732211256635811,1.1452795894753556,1.1452795894753556,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,841,-0.28775828882527155,841,-0.9243112113157019,5,-1.4889137865967745,2,-1.0069055266777909,-1.081522744817859,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,0.15764552917621685,8,4,115000.0
407,6,3,-0.22031861186625923,0.6857886369839818,1,3,3,0,4,0,6,2,2,0,5,5,6,-1.859351152596354,-0.39560419033923755,1,1,13,2,-0.5722502445815958,3,4,0,2,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.6354854580810086,0.6354854580810086,1,0,1,4,-0.8146466724337312,1.174716195752193,-0.10119701650206231,0.35425450194768804,0.6354854580810086,0.6354854580810086,0.7813658143509358,-0.7563210328804112,1.3856554504222593,-0.20769847452544338,704,0.986849366836289,704,-0.9243112113157019,1,-0.6011992630282635,2,-1.0069055266777909,-0.7657152002902768,4,4,2,-0.7407604083206012,-0.7028427666170877,2.1313213894883356,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,0.15764552917621685,8,4,177000.0
408,5,3,1.9104118181056577,0.5054609717471243,1,3,3,0,0,0,16,2,2,0,5,6,4,1.145312439712891,1.0404370527384896,1,1,12,1,1.3874857057787575,2,4,2,0,1,4,6,-0.969192371874742,6,-0.2931300124474908,1.143003722817345,1.143003722817345,1,0,1,4,-0.22580388900272172,1.7836357952114055,-0.10119701650206231,1.3266550173569718,1.143003722817345,1.143003722817345,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,840,1.6241531946670693,840,0.6236316606467388,1,1.1002535738113826,1,1.6199611043868447,2.2019468725497964,4,4,2,0.7769671892887499,0.21480680858330542,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,6,5,280000.0
409,5,1,0.7987263763811794,0.08013116218002159,1,3,3,0,4,0,21,2,2,0,5,7,4,1.1783307209470586,1.1361731356103382,1,1,12,3,-0.012325687335780598,2,4,2,0,3,4,2,0.7631423142431739,6,-0.2931300124474908,-0.7186552034352254,-0.7186552034352254,1,0,1,4,-0.2793350511328135,1.6133249493856485,-0.10119701650206231,1.140871179047068,-0.7186552034352254,-0.7186552034352254,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,194,0.986849366836289,194,0.6236316606467388,1,1.1742297841087583,0,1.6199611043868447,1.6864374983944785,4,4,2,-0.7407604083206012,0.806838792583559,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,6,5,339750.0
410,0,3,0.011282521826340446,-0.07572165116463232,1,3,3,0,4,0,7,2,2,0,2,4,2,-0.4395650595271503,-1.257228936185874,1,1,2,2,-0.5722502445815958,3,1,1,3,0,4,6,-0.969192371874742,6,-0.2931300124474908,1.6277633209735767,1.6277633209735767,1,4,1,0,0.29676221750531706,-0.7850250438866518,-0.10119701650206231,-0.4442207180225369,1.6277633209735767,1.6277633209735767,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,942,-0.9250621166560519,942,-0.9243112113157019,1,-0.6751754733256394,2,-1.0069055266777909,-0.5706575992585349,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,0.9182526360608242,0,0,60000.0
411,15,3,1.4935297774589784,3.1046141550766824,1,3,0,0,4,0,8,2,2,1,2,4,4,-0.5386199032296529,-1.4008330604936468,3,1,13,2,-0.5722502445815958,3,4,1,3,3,2,5,1.349369641484598,6,-0.2931300124474908,-1.2762425346477924,-1.2762425346477924,1,4,0,4,-0.2640404333813587,-0.7850250438866518,-0.10119701650206231,-0.8790339566201841,-1.2762425346477924,-1.2762425346477924,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0,-0.9250621166560519,0,-0.9243112113157019,1,-0.7861397887717033,0,0.3065277888545269,0.46036114905210085,4,4,2,1.3461150383922564,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.9206030931647375,-1.3635686845929977,8,4,145000.0
412,0,1,-0.359279292081819,-0.7310897059776278,1,1,3,0,4,0,21,2,2,0,2,6,4,1.2443672834153936,1.1840411770462624,1,1,8,3,1.846623842720326,0,4,2,0,3,0,2,0.2998690331647452,6,-0.2931300124474908,0.7538305242975534,0.7538305242975534,1,0,1,4,0.8116810151376285,-0.7850250438866518,-0.10119701650206231,-0.0449831080374244,0.7538305242975534,0.7538305242975534,0.7813658143509358,1.2325988725051025,-1.0458012732222097,-0.20769847452544338,740,0.3495455390055087,740,0.6236316606467388,1,1.2112178892574463,0,0.3065277888545269,0.05166903260464164,4,4,2,-0.7407604083206012,1.4284723757838251,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,1.6788597429454315,6,5,222000.0
413,1,4,-0.5445601990358988,-0.1532042133725929,1,3,3,0,4,0,17,0,2,0,2,4,5,-1.4631317777863437,-1.6401732676732679,1,1,14,2,-0.5722502445815958,3,4,1,3,3,4,6,-0.969192371874742,6,-0.2931300124474908,1.0178310566267688,1.0178310566267688,1,2,1,0,-0.3354153162214811,-0.7850250438866518,-0.10119701650206231,-0.9343738233507938,1.0178310566267688,1.0178310566267688,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,813,-0.9250621166560519,813,0.6236316606467388,5,-1.821806732934966,2,0.3065277888545269,-0.5242153132985964,4,4,2,-0.7407604083206012,-0.7028427666170877,1.66427348830947,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,1.6788597429454315,8,4,115000.0
414,5,3,-0.40559951882033896,0.1344069995368254,1,1,3,0,1,0,20,2,2,0,5,6,4,0.7160747836687131,0.4181525140714746,1,1,12,2,-0.5722502445815958,2,4,2,2,3,4,1,-0.8594119735149248,2,2.846139434313758,-0.14058507230056416,-0.14058507230056416,1,0,1,4,-0.20286196237553952,1.587661671247521,-0.10119701650206231,1.1784232314714103,-0.14058507230056416,-0.14058507230056416,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,426,1.6241531946670693,426,0.6236316606467388,1,0.619408206878439,2,1.6199611043868447,0.9526493802274495,4,4,2,0.8085865142389447,2.064906758584098,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,2.132012055578547,0.15764552917621685,8,4,228000.0
415,0,3,0.24288365551894012,-0.16093978832297848,1,0,3,0,4,0,8,2,2,0,2,6,4,1.1783307209470586,1.088305094174414,1,1,12,2,-0.5722502445815958,2,4,2,2,3,0,2,-0.9164977806620298,6,-0.2931300124474908,1.7187979872939958,1.7187979872939958,1,0,1,4,0.4599048068541682,-0.7850250438866518,-0.10119701650206231,-0.3177295940668577,1.7187979872939958,1.7187979872939958,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,958,-0.28775828882527155,958,-0.9243112113157019,1,1.1372416789600703,0,0.3065277888545269,-0.3570230838428176,4,4,2,0.04972271543426916,-0.25881877861689745,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,6,5,181134.0
416,5,3,0.2892038822574601,-0.2947271911534178,1,3,3,0,4,0,19,2,2,0,5,5,6,0.22080056515620022,-0.29986810746738907,3,1,6,1,0.5643966066274091,3,4,1,3,3,4,0,-0.510310306730706,6,-0.2931300124474908,-0.22251627198894133,-0.22251627198894133,1,4,1,4,-1.2428959694744655,0.9134173638003469,-0.10119701650206231,-0.19914416535840843,-0.22251627198894133,-0.22251627198894133,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.20769847452544338,394,-0.28775828882527155,394,0.6236316606467388,1,0.06458662964811968,0,0.3065277888545269,-0.15267702561908797,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,-1.3635686845929977,8,4,149500.0
417,6,3,0.8450466031196993,1.553694783876424,1,0,3,0,4,0,6,1,2,0,5,5,5,-1.7602963088938515,-1.6401732676732679,3,1,13,2,-0.5722502445815958,3,4,0,2,3,4,1,1.5074534151227348,6,-0.2931300124474908,-0.7254828034092569,-0.7254828034092569,2,4,0,0,0.5363778956114421,2.1405886638599094,-0.10119701650206231,2.2199985802939564,-0.7254828034092569,-0.7254828034092569,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,191,2.2614570224978494,191,0.6236316606467388,5,-2.1546996792731576,2,1.6199611043868447,1.8164758990823064,4,4,0,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.7635924966018848,-0.6029615777083905,8,4,239000.0
418,4,3,-0.359279292081819,-0.25465437665633833,1,3,3,0,4,0,7,2,2,0,0,4,5,-1.0338941217421658,-1.6401732676732679,1,1,8,2,-0.5722502445815958,3,4,0,3,3,4,0,-0.28416268610948253,6,-0.2931300124474908,-0.2657577384911404,-0.2657577384911404,1,1,0,1,-1.0287713209540983,0.0968585139508283,-0.10119701650206231,-0.7248728992992001,-0.2657577384911404,-0.2657577384911404,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.20769847452544338,376,0.3495455390055087,376,-0.9243112113157019,5,-1.3409613660020228,2,-1.0069055266777909,-1.081522744817859,4,4,1,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,-0.6029615777083905,8,1,126000.0
419,0,3,-0.12767815838921936,-0.2178786924659806,1,3,3,0,4,0,12,2,2,0,2,4,5,-0.10938224718547504,-0.7785485218266315,1,1,12,2,-0.5722502445815958,3,4,1,3,3,4,1,0.7324038027024251,6,-0.2931300124474908,-0.6367240037468482,-0.6367240037468482,1,0,1,4,-0.2640404333813587,-0.7850250438866518,-0.10119701650206231,-0.8790339566201841,-0.6367240037468482,-0.6367240037468482,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,228,-0.28775828882527155,228,0.6236316606467388,1,-0.3052944218387599,2,-1.0069055266777909,-0.7842921146742522,4,4,2,-0.7407604083206012,0.5552251993834512,2.5049597104314283,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.28991426069523585,1.6788597429454315,8,4,142000.0
420,10,4,0.4744847892115398,-0.3941483511714883,1,3,3,0,4,0,11,2,2,2,6,6,4,0.8481479086053832,0.6574927212510958,1,1,12,1,0.5475988699100346,3,2,2,2,1,1,2,1.9048584571852734,6,-0.2931300124474908,-1.1965872016174257,-1.1965872016174257,1,0,1,4,0.4701012186884714,-0.7850250438866518,-0.10119701650206231,-0.30982389881962774,-1.1965872016174257,-1.1965872016174257,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,16,0.986849366836289,16,-0.9243112113157019,1,0.7673606274731909,0,2.933394419919162,1.444937611402798,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.7635924966018848,0.15764552917621685,8,2,206300.0
421,0,3,-0.359279292081819,0.8200832906308398,1,0,3,0,2,0,14,2,2,0,2,5,6,0.1877822839220327,0.7532288041229442,1,1,5,3,0.13325469754813135,2,4,1,2,3,4,0,1.7665351552519035,6,-0.2931300124474908,-0.4660340043960624,-0.4660340043960624,1,2,1,4,1.1277697820010275,-0.7850250438866518,-0.10119701650206231,0.20009344462670406,-0.4660340043960624,-0.4660340043960624,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,296,0.986849366836289,296,0.6236316606467388,1,0.027598524499431717,0,0.3065277888545269,0.2606593194243651,4,4,2,1.1563990886910875,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,0.9182526360608242,8,4,215000.0
422,0,3,1.4935297774589784,1.4687302721262872,1,3,1,0,4,1,11,0,2,0,2,4,4,-0.5716381844638204,-1.4487011019295708,3,1,6,2,-0.5722502445815958,3,4,1,3,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.9723137234665592,0.9723137234665592,1,0,1,0,-0.43737943456451306,-0.7850250438866518,-0.10119701650206231,-1.0134307758230932,0.9723137234665592,0.9723137234665592,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,802,-1.562365944486832,802,-0.9243112113157019,1,-0.8231278939203913,1,0.3065277888545269,0.21886126206042042,4,4,0,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,8,4,113000.0
423,5,3,0.5671252426885797,-0.12276916438746927,1,3,3,0,4,0,15,2,2,0,5,7,4,0.8811661898395508,0.6574927212510958,1,1,12,1,2.0761929111911104,2,4,2,2,3,4,2,1.195677083780854,6,-0.2931300124474908,-0.1747230721707213,-0.1747230721707213,1,2,1,4,0.7912881914690221,1.9212842870431814,-0.10119701650206231,2.2318571231648012,-0.1747230721707213,-0.1747230721707213,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,414,0.986849366836289,414,0.6236316606467388,1,0.8043487326218788,0,1.6199611043868447,1.0362454949553388,4,4,2,-0.7407604083206012,0.2740100069833308,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,0.15764552917621685,8,4,315000.0
424,0,3,0.19656342878042019,-0.14813170520840563,1,3,3,0,4,0,12,2,2,0,2,5,4,-0.5056016219954854,-1.3529650190577225,1,1,13,1,-0.15790607221969255,3,4,1,2,3,4,3,0.38330213591820633,6,-0.2931300124474908,0.04376012699828451,0.04376012699828451,1,2,1,0,0.09283398081925315,-0.7850250438866518,-0.10119701650206231,-0.6023346229671358,0.04376012699828451,0.04376012699828451,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,498,-0.28775828882527155,498,0.6236316606467388,1,-0.7491516836230154,1,-1.0069055266777909,-0.8168017148462092,4,4,2,-0.7407604083206012,-0.051607584216808694,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,0.15764552917621685,8,4,139000.0
425,5,4,-0.359279292081819,-0.8610727276849266,1,3,1,0,4,0,17,2,2,0,5,6,7,-0.8357844343371607,0.3702844726355503,1,1,6,2,-0.5722502445815958,3,2,1,3,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.2053466597170284,0.2053466597170284,1,2,1,4,-1.1536773659243125,0.8060982006772673,-0.10119701650206231,-0.22088482728829079,0.2053466597170284,0.2053466597170284,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.20769847452544338,556,-0.28775828882527155,556,2.1715745326091795,5,-1.082044629961207,2,-1.0069055266777909,-1.081522744817859,4,4,1,-0.7407604083206012,-0.7028427666170877,1.6020004348189547,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,0.9182526360608242,8,4,135000.0
426,8,3,-0.359279292081819,0.33375657038938517,1,3,2,0,4,1,20,2,2,0,7,6,4,0.584001658732043,0.2266803483277776,1,1,13,1,0.23964036342483624,2,4,2,2,3,1,2,2.3637405223293095,6,-0.2931300124474908,-1.2762425346477924,-1.2762425346477924,1,2,1,4,1.234832106261211,-0.7850250438866518,-0.10119701650206231,0.2831032447226185,-1.2762425346477924,-1.2762425346477924,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,0,-0.9250621166560519,0,0.6236316606467388,1,0.47145578628368723,0,0.3065277888545269,0.4464284632641193,4,4,2,-0.10837390931670492,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,6.763496320767652,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,0.9182526360608242,8,4,275000.0
427,0,3,0.42816456247301987,-0.1997444757790111,1,0,3,0,4,0,12,2,2,0,2,3,5,-0.47258334076131786,-1.3050969776217982,3,1,8,2,-0.5722502445815958,3,4,1,3,3,4,5,-0.3368572773221948,6,-0.2931300124474908,0.13251892666069312,0.13251892666069312,1,0,1,4,-0.6438567742091528,-0.7850250438866518,-0.10119701650206231,-1.1735211045794998,0.13251892666069312,0.13251892666069312,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,529,-0.9250621166560519,529,-0.9243112113157019,5,-0.4532468424335117,2,-1.0069055266777909,-0.5613691420665472,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.28991426069523585,0.15764552917621685,8,4,109008.0
428,0,3,-0.1739983851277393,-0.4319385369946835,1,3,3,0,4,0,5,2,2,0,2,6,4,1.1783307209470586,1.088305094174414,1,1,12,1,0.03246827724388462,2,4,2,2,3,4,2,0.4886913183436309,6,-0.2931300124474908,-0.03817107269009268,-0.03817107269009268,1,0,1,4,0.12342321632216273,-0.7850250438866518,-0.10119701650206231,-0.578617537225446,-0.03817107269009268,-0.03817107269009268,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,466,-0.28775828882527155,466,-0.9243112113157019,1,1.1372416789600703,1,0.3065277888545269,0.7204379504277567,4,4,2,0.08924687162201268,0.09640041178325469,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,-0.6029615777083905,6,5,195400.0
429,0,3,2.8831365796145767,0.16344710877679752,1,0,3,0,0,0,23,2,2,0,2,5,4,0.5509833774978755,0.17881230689185335,1,1,6,2,-0.5722502445815958,3,4,1,2,3,2,2,1.2373936351575845,6,-0.2931300124474908,-0.3954821379977376,-0.3954821379977376,1,4,1,4,0.6434402198716257,-0.7850250438866518,-0.10119701650206231,-0.17542707961671858,-0.3954821379977376,-0.3954821379977376,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,323,-0.28775828882527155,323,0.6236316606467388,1,0.43446768113499923,2,0.3065277888545269,0.4789380634360763,4,4,2,-0.7407604083206012,-0.7028427666170877,2.2714357598419954,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.183763975211413,0.9182526360608242,8,4,175000.0
430,13,4,-2.1657681348840967,-1.0764006992546764,1,3,3,0,4,0,2,2,2,3,5,5,4,-0.01032740348297246,-0.6349443975188588,1,1,6,1,0.7267747282286955,3,4,1,3,3,4,0,-0.11949208856975665,6,-0.2931300124474908,-1.0577593354787864,-1.0577593354787864,1,4,1,4,-1.7246764286452916,0.390819699896655,-0.10119701650206231,-1.0154071996349008,-1.0577593354787864,-1.0577593354787864,-1.0273628233099534,1.2325988725051025,-1.0458012732222097,-0.20769847452544338,59,-1.562365944486832,59,-0.9243112113157019,5,-0.19433010639269602,2,-1.0069055266777909,-0.9700612585140065,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.28991426069523585,0.15764552917621685,0,0,85400.0
431,4,4,-0.359279292081819,-0.5810702770217893,1,0,0,0,4,0,17,1,2,0,0,5,6,-1.6942597464255162,0.6574927212510958,1,1,8,2,-0.5722502445815958,3,4,0,3,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.7743133242196477,0.7743133242196477,1,2,1,4,-0.18246913870693315,-0.5283922625053745,-0.10119701650206231,-0.5983817753435209,0.7743133242196477,0.7743133242196477,-1.0273628233099534,-0.7563210328804112,1.3856554504222593,-0.20769847452544338,747,0.3495455390055087,747,-0.9243112113157019,1,-2.0807234689757816,2,-2.3203388422101088,-2.196137607856384,4,4,0,-0.7407604083206012,0.7476355941835336,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,0.15764552917621685,3,0,79900.0
432,13,4,-2.026807454668537,-1.0459656502695527,1,3,3,0,4,0,2,2,2,4,5,4,4,-0.01032740348297246,-0.6349443975188588,1,1,6,1,1.5330660906626696,3,4,1,3,3,4,0,0.06493898067473632,6,-0.2931300124474908,-0.607137737192712,-0.607137737192712,1,0,1,4,-1.005829394326916,0.6147901272839515,-0.10119701650206231,-0.2683189987716705,-0.607137737192712,-0.607137737192712,-1.0273628233099534,1.2325988725051025,-1.0458012732222097,-0.20769847452544338,239,-0.28775828882527155,239,-0.9243112113157019,5,-0.19433010639269602,2,0.3065277888545269,-0.15267702561908797,4,4,2,1.1563990886910875,-0.1700139810168594,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,8,4,122500.0
433,5,3,1.4935297774589784,0.08507685764010418,1,0,3,0,0,0,8,2,2,0,5,5,4,0.8481479086053832,0.6574927212510958,1,1,12,2,-0.5722502445815958,3,4,2,2,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.8312099906699096,0.8312099906699096,1,0,1,4,-0.5954238179962126,0.79676609953613,-0.10119701650206231,0.20404629225031903,0.8312099906699096,0.8312099906699096,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,762,0.3495455390055087,762,0.6236316606467388,1,0.7673606274731909,0,0.3065277888545269,-0.01335016773927233,4,4,2,-0.7407604083206012,-0.1700139810168594,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.28991426069523585,0.15764552917621685,8,4,181000.0
434,14,4,-2.1657681348840967,-1.0497700313926932,1,3,3,0,4,0,10,2,2,3,6,3,6,0.022690877751195066,-0.5870763560829345,1,1,5,2,-0.5722502445815958,3,2,1,2,3,0,0,0.11763357188744859,6,-0.2931300124474908,-0.9690005358163779,-0.9690005358163779,1,2,1,4,-1.349958293734649,-0.7850250438866518,-0.10119701650206231,-1.7209905004501738,-0.9690005358163779,-0.9690005358163779,-1.0273628233099534,-0.7563210328804112,-2.2615296350444445,-0.20769847452544338,95,-2.1996697723176126,95,-0.9243112113157019,1,-0.15734200124400807,2,-2.3203388422101088,-2.196137607856384,4,4,2,-0.045135259416315285,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.07850529828142637,0.15764552917621685,8,4,81000.0
435,5,3,-1.1467231466366579,0.06326507253409891,1,1,3,0,1,0,5,4,2,0,5,6,5,0.8151296273712157,0.5617566383792473,1,1,12,2,-0.5722502445815958,2,4,2,2,3,0,2,-0.12388330450414933,0,1.7405963334769339,-1.1169318685870588,-1.1169318685870588,1,0,1,4,-0.8477850108952166,1.160718044040487,-0.10119701650206231,0.3167024495233458,-1.1169318685870588,-1.1169318685870588,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,37,-0.28775828882527155,37,0.6236316606467388,1,0.7303725223245029,1,0.3065277888545269,0.3581881199402361,4,4,2,0.508202927212094,0.20000600898329907,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,0.9182526360608242,5,4,212000.0
436,4,4,-1.2856838268522177,-0.7314701440899418,1,3,3,0,4,0,17,2,2,0,0,5,7,-1.6942597464255162,-1.6401732676732679,1,1,11,2,-0.5722502445815958,3,4,0,1,3,4,6,-0.969192371874742,6,-0.2931300124474908,0.19851905974299697,0.19851905974299697,1,4,1,0,-1.0848515860427659,0.11085666566253433,-0.10119701650206231,-0.7564956802881199,0.19851905974299697,0.19851905974299697,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.20769847452544338,553,-0.28775828882527155,553,-0.9243112113157019,5,0.5084438914323751,2,0.3065277888545269,-0.15267702561908797,4,4,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.3951729376252227,-1.3635686845929977,8,4,116000.0
